qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
111,2007,IDK,0.0,0.0,0.0,0.0,4,0,0.447991281747818,2.4617481221498014,1,0.0028366903463999432
112,Drake Memorial Park,st john s cemetery,0.0,0.0,0.0,0.0,18,0,0.4944332242012024,2.0398562825478717,0,0.004213746388753255
113,mid-19th century,IDK,0.0,0.0,0.0,0.0,16,0,0.34602829813957214,1.7083857370588573,1,0.004213746388753255
114,a brass plaque,engraved wooden plaques,0.0,0.0,0.0,0.0,14,0,0.6728243827819824,3.6292960276997466,0,0.003227074940999349
115,Second Anglo-Dutch War,war of spanish succession,0.0,0.0,0.0,0.0,21,0,0.5768064260482788,1.3204873550943044,0,0.003227074940999349
116,200,0,0.0,0.0,0.0,0.0,2,0,0.7408856153488159,3.848751251256716,0,0.002479896942774455
117,200,IDK,0.0,0.0,0.0,0.0,3,0,0.48336061835289,1.8601945585716295,1,0.002479896942774455
118,Second Anglo-Dutch War,war of 1812,0.0,0.0,0.0,0.0,20,0,0.521803617477417,1.4237297864148681,0,0.0037084619204203286
119,Run,st. john,0.0,0.0,0.0,0.0,7,0,0.4356052875518799,1.9048210327318233,0,0.0037084619204203286
120,Longwood district,st. johns,0.0,0.0,0.0,0.0,15,0,0.4074627459049225,3.2453669794135798,0,0.004941817124684652
121,Edmond Halley,charles edward halley,0.0,0.0,0.0,0.0,13,0,0.8169362545013428,1.9537700266523625,0,0.004941817124684652
122,University of Oxford,harvard,0.0,0.0,0.0,0.0,17,0,0.5084238648414612,1.9007168461737527,0,0.002771860361099243
123,24,IDK,0.0,0.0,0.0,0.0,3,0,0.4410826563835144,1.398086646869483,1,0.002771860361099243
124,Southern,northern,0.0,0.0,0.0,0.0,2,0,0.8550356030464172,1.4812178137596475,0,0.0021246910095214845
125,600,0,0.0,0.0,0.0,0.0,2,0,0.6925560832023621,4.791478058476593,0,0.0021246910095214845
126,seven,3,0.0,0.0,0.0,0.0,5,0,0.7394137382507324,4.440911904488494,0,0.002047616243362427
127,seven,IDK,0.0,0.0,0.0,0.0,5,0,0.46408048272132874,1.9845394109091805,1,0.002047616243362427
128,"1,700",IDK,0.0,0.0,0.0,0.0,5,0,0.3399386703968048,1.7232969168090992,1,0.0020738383134206134
129,"7,000",IDK,0.0,0.0,0.0,0.0,5,0,0.3789638876914978,2.050937673799659,1,0.0020738383134206134
130,Central African Republic,rwanda,0.0,0.0,0.0,0.0,21,0,0.3705652058124542,1.593539276090885,0,0.003117845455805461
131,Gabon,DR Congo,0.0,0.0,0.0,0.0,6,0,0.6800252199172974,2.0032509427198626,0,0.003117845455805461
132,Cameroon,rwanda,0.0,0.0,0.0,0.0,8,0,0.5346251130104065,1.5925366340191898,0,0.003097395102183024
133,Central Africa,central africa,0.0,0.0,0.0,0.0,2,0,0.9999999403953552,1.86424412233629,0,0.003097395102183024
134,af2,vfl,0.0,0.0,0.0,0.0,2,0,0.517090380191803,2.1473485276337856,0,0.0027377029259999593
135,2009,2012,0.0,0.0,0.0,0.0,2,0,0.8835991621017456,3.885192204491649,0,0.0027377029259999593
136,"Chicago, Illinois",san francisco,0.0,0.0,0.0,0.0,14,0,0.5032182335853577,1.7255967137581754,0,0.003572678565979004
137,1987,1926,0.0,0.0,0.0,0.0,2,0,0.7333570718765259,2.9613325662954524,0,0.003572678565979004
138,2000,1996,0.0,0.0,0.0,0.0,4,0,0.8825876116752625,5.168335013054005,0,0.003161156177520752
139,République du Congo,rcdc,0.0,0.0,0.0,0.0,18,0,0.27794772386550903,2.389985933852965,0,0.003161156177520752
140,1175,AD 79,0.0,0.0,0.0,0.0,4,0,0.5460461974143982,5.758279425531396,0,0.0024363875389099123
141,13,0,0.0,0.0,0.0,0.0,2,0,0.6383958458900452,4.047446946337362,0,0.0024363875389099123
142,1339,1290,0.0,0.0,0.0,0.0,3,0,0.8314311504364014,4.50397652073797,0,0.005088237921396891
143,Charles Grimaldi,john de la Rochefoucauld,0.0,0.0,0.0,0.0,19,0,0.44886165857315063,2.0493931827592418,0,0.005088237921396891
144,Monaco,monaco,0.0,0.0,0.0,0.0,1,0,1.0,1.142479253800999,0,0.002834796905517578
145,Starpower: Beyoncé,i am queen,0.0,0.0,0.0,0.0,14,0,0.27536794543266296,2.81709686038559,0,0.002834796905517578
146,Starpower: Beyoncé,pac man,0.0,0.0,0.0,0.0,15,0,0.351762980222702,2.775338133875153,0,0.002467586596806844
147,since the age of 18,IDK,0.0,0.0,0.0,0.0,19,0,0.2819027602672577,2.046509567668367,1,0.002467586596806844
148,June 2013,IDK,0.0,0.0,0.0,0.0,9,0,0.3888259530067444,1.7768472937871627,1,0.0020855029424031576
149,70 staff,IDK,0.0,0.0,0.0,0.0,8,0,0.4027879238128662,1.282701759693482,1,0.0020855029424031576
150,Zeila,kuala lumpur,0.0,0.0,0.0,0.0,10,0,0.3506569266319275,1.7655328279732183,0,0.00481943686803182
151,"15,000",5000,0.0,0.0,0.0,0.0,2,0,0.5958008170127869,4.339557303103644,0,0.00481943686803182
152,Djibouti,uganda,0.0,0.0,0.0,0.0,8,0,0.35802146792411804,1.4541722766073828,0,0.003429671128590902
153,the Red Sea,sea,0.0,0.0,0.0,0.0,9,0,0.5632649660110474,2.754588160553625,0,0.003429671128590902
154,the Walashma dynasty,sultan idris,0.0,0.0,0.0,0.0,17,0,0.4001303017139435,1.8805273463474026,0,0.005275505781173706
155,Giorgio Moroder,bobby riggs,0.0,0.0,0.0,0.0,12,0,0.4685227572917938,2.832417498936573,0,0.005275505781173706
156,1977,IDK,0.0,0.0,0.0,0.0,4,0,0.4495474398136139,2.3209054764296866,1,0.0022861103216807047
157,1980s disco-pop,electronic,0.0,0.0,0.0,0.0,14,0,0.4405755400657654,5.074324972984469,0,0.0022861103216807047
158,1979,IDK,0.0,0.0,0.0,0.0,4,0,0.43441954255104065,2.328797212352466,1,0.0023006598154703775
159,synthesizers and drum machines,drums,0.0,0.0,0.0,0.0,25,0,0.6089848875999451,1.9312393598134485,0,0.0023006598154703775
160,pronunciation,lexicon,0.0,0.0,0.0,0.0,10,0,0.4957777261734009,4.377221702596091,0,0.0025448501110076904
161,different varieties,IDK,0.0,0.0,0.0,0.0,19,0,0.42780008912086487,1.986975254277447,1,0.0025448501110076904
162,the same language,languages,0.0,0.0,0.0,0.0,10,0,0.5745531320571899,2.3250082248504667,0,0.002083363135655721
163,two standard varieties,dialects,0.0,0.0,0.0,0.0,18,0,0.5587970614433289,1.5316223674100917,0,0.002083363135655721
164,Eastern and Western,etymology,0.0,0.0,0.0,0.0,18,0,0.33063003420829773,2.676214115115177,0,0.004118146498998007
165,international law,treaty law,0.3333333333333333,0.5,0.5,0.5,9,0,0.7049516439437866,1.961860171459237,0,0.004118146498998007
166,compacts,treaties,0.0,0.0,0.0,0.0,7,0,0.5801527500152588,1.5998044578460648,0,0.0028254032135009766
167,memoranda of understanding,interagency agreements,0.0,0.0,0.0,0.0,21,0,0.4188784062862396,1.2112676627791965,0,0.0028254032135009766
168,a sovereign state,state,0.3333333333333333,0.3333333333333333,1.0,0.5,12,0,0.4374142587184906,1.9141850566007905,0,0.0026145795981089275
169,memoranda of understanding,compacts,0.0,0.0,0.0,0.0,23,0,0.4710739850997925,1.4518186529287833,0,0.0026145795981089275
170,qualities as a pianist and composer,he was a genius,0.1111111111111111,0.16666666666666666,0.25,0.2,26,0,0.4356978237628937,2.352044082527147,0,0.003575301170349121
171,Carnaval,etudes,0.0,0.0,0.0,0.0,8,0,0.3804949223995209,2.415442261165789,0,0.003575301170349121
172,Alkan,edward elgar,0.0,0.0,0.0,0.0,10,0,0.4813686013221741,1.779062220593485,0,0.004329872131347656
173,Ballade No. 2 in F major,waltz in c minor,0.1,0.14285714285714285,0.25,0.18181818181818182,14,0,0.6887373328208923,1.774176278463777,0,0.004329872131347656
174,Ballade No. 2 in F major,etude in c minor,0.1,0.14285714285714285,0.25,0.18181818181818182,14,0,0.6802507638931274,2.1514605388073775,0,0.003906400998433431
175,University of Plymouth,british army,0.0,0.0,0.0,0.0,17,0,0.3958635628223419,2.5457683855909026,0,0.003906400998433431
176,Roy Lowry,sydney,0.0,0.0,0.0,0.0,7,0,0.5489644408226013,2.328780388422761,0,0.004323649406433106
177,British Firework Championships,st patrick s day,0.0,0.0,0.0,0.0,25,0,0.3451436758041382,1.9589404153093852,0,0.004323649406433106
178,August 2006,july,0.0,0.0,0.0,0.0,10,0,0.5860337615013123,2.9863760303572016,0,0.0024483839670817057
179,1992,1812,0.0,0.0,0.0,0.0,2,0,0.7802251577377319,6.118010231917593,0,0.0024483839670817057
180,What's New,ps3 disc,0.0,0.0,0.0,0.0,10,0,0.20949366688728333,4.615922066851422,0,0.00314600666364034
181,John Wayne,john wayne,0.0,0.0,0.0,0.0,2,0,1.0,1.2959868278347662,0,0.00314600666364034
182,news,news,1.0,1.0,1.0,1.0,0,1,1.0,2.297421647887932,0,0.002485843499501546
183,Gamescom,e3,0.0,0.0,0.0,0.0,7,0,0.4416152834892273,1.9574931314825708,0,0.002485843499501546
184,Laithwaite,taiwanese tv,0.0,0.0,0.0,0.0,9,0,0.29752621054649353,2.768016014082477,0,0.005428965886433919
185,region,IDK,0.0,0.0,0.0,0.0,6,0,0.4139023721218109,1.4140389478833293,1,0.005428965886433919
186,Francis Ford Coppola,john huston,0.0,0.0,0.0,0.0,17,0,0.4657766819000244,1.816888668887226,0,0.0035882254441579184
187,3 month,IDK,0.0,0.0,0.0,0.0,7,0,0.43360230326652527,1.70070341848793,1,0.0035882254441579184
188,October 2015,january 2013,0.0,0.0,0.0,0.0,8,0,0.8374177813529968,2.522997688284381,0,0.0031995495160420735
189,Information Board,mtv,0.0,0.0,0.0,0.0,15,0,0.471143513917923,3.482169430815752,0,0.0031995495160420735
190,Sichuan area,california,0.0,0.0,0.0,0.0,10,0,0.4971347749233246,1.729876329364709,0,0.003626980384190877
191,mobile and terrestrial,cellular,0.0,0.0,0.0,0.0,19,0,0.4325856864452362,4.64211265995078,0,0.003626980384190877
192,telecommunications,tv,0.0,0.0,0.0,0.0,17,0,0.6291558146476746,4.197911341619378,0,0.00452421506245931
193,the government,john f kennedy,0.0,0.0,0.0,0.0,10,0,0.3465633988380432,1.5500197627634333,0,0.00452421506245931
194,major news and media,tv,0.0,0.0,0.0,0.0,20,0,0.5369216203689575,3.7255269441562997,0,0.002988115946451823
195,the sixth edition,1859,0.0,0.0,0.0,0.0,17,0,0.37605908513069153,1.3560349445257456,0,0.002988115946451823
196,Miscellaneous objections,adolescence,0.0,0.0,0.0,0.0,20,0,0.5263524651527405,4.199899697312709,0,0.004289243618647257
197,"added a new chapter VII,",he rewrote his book,0.0,0.0,0.0,0.0,19,0,0.44881096482276917,2.4983692574144345,0,0.004289243618647257
198,George Jackson Mivart,charles darwin,0.0,0.0,0.0,0.0,17,0,0.4583330750465393,1.1022095807804537,0,0.004002493619918823
199,claimed it included false metaphysics,the theory of evolution by natural selection,0.0,0.0,0.0,0.0,36,0,0.4412265419960022,2.386741552942783,0,0.004002493619918823
200,primarily for commercial sale or sport.,to get their meat,0.0,0.0,0.0,0.0,31,0,0.39425158500671387,2.652414093508126,0,0.002807164192199707
201,"the endangerment, extirpation and extinction of many animals",deforestation,0.0,0.0,0.0,0.0,51,0,0.43088221549987793,1.5641883761448472,0,0.002807164192199707
202,extinction,they are endangered,0.0,0.0,0.0,0.0,17,0,0.4809364974498749,2.0167325128732188,0,0.00301630695660909
203,excessive hunting,human activity,0.0,0.0,0.0,0.0,16,0,0.5249702334403992,4.447311659504702,0,0.00301630695660909
204,endangerment,extinction,0.0,0.0,0.0,0.0,9,0,0.5661084055900574,2.9026812796938906,0,0.002821767330169678
205,Secretariat of the Pacific Community,pacific islands,0.0,0.0,0.0,0.0,28,0,0.5209757089614868,2.0555097943478913,0,0.002821767330169678
206,Pacific Islands Forum,pacific group,0.0,0.0,0.0,0.0,12,0,0.6895882487297058,1.9715454470085565,0,0.0032564143339792887
207,Pratyabhijña,saivism,0.0,0.0,0.0,0.0,10,0,0.4977593421936035,3.305029337351417,0,0.0032564143339792887
208,United Nations,pacific islands nations association,0.0,0.0,0.0,0.0,26,0,0.45621728897094727,2.208162533331076,0,0.00394812822341919
209,Śvetāśvatara Upanishad,vedas,0.0,0.0,0.0,0.0,18,0,0.4857376217842102,1.5822486173648271,0,0.00394812822341919
210,400 – 200 BCE,IDK,0.0,0.0,0.0,0.0,13,0,0.3270431160926819,1.6758728833873175,1,0.0022146364053090414
211,three,three,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,2.7289805039114916,0,0.0022146364053090414
212,Vidyaranya,sasra,0.0,0.0,0.0,0.0,8,0,0.5325030088424683,2.3140886113939922,0,0.004698530832926432
213,18 February 2016,1 july 2010,0.0,0.0,0.0,0.0,8,0,0.7585054636001587,3.0007666045204027,0,0.004698530832926432
214,Commonwealth of Nations,pacific islands,0.0,0.0,0.0,0.0,20,0,0.48200175166130066,2.0713350048505528,0,0.00392568310101827
215,Continental Scandinavian languages,Germanic languages,0.25,0.3333333333333333,0.5,0.4,20,0,0.7520420551300049,1.635917578718188,0,0.00392568310101827
216,neuter,he,0.0,0.0,0.0,0.0,5,0,0.5579968690872192,4.515177374524335,0,0.0033877015113830565
217,"the old ""umchwasho"" custom",scotland,0.0,0.0,0.0,0.0,24,0,0.2749902606010437,2.848352238088139,0,0.0033877015113830565
